chemsep_index;component_name;cas_number;formula_chemsep;correlation_name;correlation_key;property_unit;eqno;A;B;C;D;E;Tmin_K;Tmax_K
63;N-undecane;1120-21-4;CH3(CH2)9CH3;Surface tension (N/m);surface_tension;N/m;16;-0.099094;-34.281;-1.5565;-0.0016817;9.0654e-07;247.57;639
63;N-undecane;1120-21-4;CH3(CH2)9CH3;Vapour pressure (Pa);vapour_pressure;Pa;101;128.8551;-11029.21;-15.54009;8.030888e-06;2;247.57;639
63;N-undecane;1120-21-4;CH3(CH2)9CH3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.037608;0.6852;33443;9124600;;247.571;1000
63;N-undecane;1120-21-4;CH3(CH2)9CH3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;2.9213e-08;0.9335;118.62;-4363.8;;247.57;1000
701;Naphthalene;91-20-3;(C6H4)(C4H4);Antoine (Pa);antoine;Pa;10;21.318;4256.5;-56.542;;;452.66;673.15
701;Naphthalene;91-20-3;(C6H4)(C4H4);Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;77328220;1.116621;-1.313575;0.672121;-0.00584514;353.43;749.42
701;Naphthalene;91-20-3;(C6H4)(C4H4);Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;49831;-547.92;13.201;-0.00013999;2.8208e-08;200;1500
701;Naphthalene;91-20-3;(C6H4)(C4H4);Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;24021;118.95;1.3285;-0.0019897;8.4583e-07;50;1000
701;Naphthalene;91-20-3;(C6H4)(C4H4);Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;149170;579.65;3.8152;0.021624;-1.5657e-05;353.43;491.14
701;Naphthalene;91-20-3;(C6H4)(C4H4);Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.45282;0.21953;748.4;0.23236;;333.15;748.35
701;Naphthalene;91-20-3;(C6H4)(C4H4);Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.033214;-361.89;-0.012818;-0.0040236;1.2782e-06;353.43;694.96
701;Naphthalene;91-20-3;(C6H4)(C4H4);Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.13581;1295;-0.46592;1.35e-06;2;353.15;673.56
701;Naphthalene;91-20-3;(C6H4)(C4H4);Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
701;Naphthalene;91-20-3;(C6H4)(C4H4);Relative static permittivity (_);relative_static_permittivity;_;120;-1.778;-1265.822;0;0;0;273;748.4
701;Naphthalene;91-20-3;(C6H4)(C4H4);Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.13484;-251.35;-132.06;-59271;77447;350;1500
701;Naphthalene;91-20-3;(C6H4)(C4H4);Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;7014.1;684.23;-2.2709;0.008208;-7.6772e-06;30;353.43
701;Naphthalene;91-20-3;(C6H4)(C4H4);Solid density (kmol/m3);solid_density;kmol/m3;2;9.819;-0.0022406;;;;281.46;353.43
701;Naphthalene;91-20-3;(C6H4)(C4H4);Surface tension (N/m);surface_tension;N/m;16;-0.0074501;94.11;-3.4217;0.0018602;-5.4745e-06;353.43;727.61
701;Naphthalene;91-20-3;(C6H4)(C4H4);Vapour pressure (Pa);vapour_pressure;Pa;101;93.15947;-9448.063;-10.23844;4.335455e-06;2;353.15;748.4
701;Naphthalene;91-20-3;(C6H4)(C4H4);Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;1.7754e-05;1.2123;69.759;78517;;353.43;1000
701;Naphthalene;91-20-3;(C6H4)(C4H4);Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.2323e-08;1.0475;-162.06;35144;;325.8;1266.41
919;Neon;7440-01-9;Ne;Antoine (Pa);antoine;Pa;10;18.782;165.29;-4.297;;;26.65;39.18
919;Neon;7440-01-9;Ne;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;1420900;-0.63029;-0.0022325;1.6268;-0.7611;24.54;44
919;Neon;7440-01-9;Ne;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;20786;-1728.5;-21.855;0.0020512;2.1139e-07;100;1500
919;Neon;7440-01-9;Ne;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;20772.31;0;0;0;;100;1200
919;Neon;7440-01-9;Ne;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;29948;-243.96;32.083;-0.79445;0.01023;24.56;40
919;Neon;7440-01-9;Ne;Liquid density (kmol/m3);liquid_density;kmol/m3;105;7.3718;0.3067;44.4;0.2786;;24.56;44.4
919;Neon;7440-01-9;Ne;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.49811;-1.8025;-0.49257;0.0090166;-0.00024023;25;44
919;Neon;7440-01-9;Ne;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-83.002;434.94;18.35;-0.0034996;2;25.09;44.13
919;Neon;7440-01-9;Ne;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
919;Neon;7440-01-9;Ne;Relative static permittivity (_);relative_static_permittivity;_;1;1.000127;;;;;100;1500
919;Neon;7440-01-9;Ne;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.015332;-1.1833;-0.0082949;0.0010901;-0.00047018;50;1332
919;Neon;7440-01-9;Ne;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;-1;;;;;;;
919;Neon;7440-01-9;Ne;Solid density (kmol/m3);solid_density;kmol/m3;2;74.691;-2.7704e-15;;;;0;9.5
919;Neon;7440-01-9;Ne;Surface tension (N/m);surface_tension;N/m;16;-0.013077;-9.4638;-2.5288;-0.052153;0.00036172;24;43.36
919;Neon;7440-01-9;Ne;Vapour pressure (Pa);vapour_pressure;Pa;101;29.459;-269.41;-2.5349;0.00051726;2;23.45;44.4
919;Neon;7440-01-9;Ne;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.0011717;0.66099;12.109;-70.155;;25;2000
919;Neon;7440-01-9;Ne;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;7.6731e-07;0.65634;5.8941;175.84;;30;2000
9;Neopentane;463-82-1;C(CH3)4;Antoine (Pa);antoine;Pa;10;20.717;2353.3;-26.585;;;262.75;390
9;Neopentane;463-82-1;C(CH3)4;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;33957000;0.38208;0;0;0;256.6;433.8
9;Neopentane;463-82-1;C(CH3)4;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;31525;-309.56;12.21;0.00085791;-2.6395e-07;200;1500
9;Neopentane;463-82-1;C(CH3)4;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;-13269.77;532.8823;-0.298739;7.08818e-05;-1.227225e-09;200;1000
9;Neopentane;463-82-1;C(CH3)4;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;116590;146.32;1.9197;0.044936;-5.4657e-05;256.6;288.71
9;Neopentane;463-82-1;C(CH3)4;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.90246;0.2775;433.8;0.29085;;256.6;433.8
9;Neopentane;463-82-1;C(CH3)4;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.027667;-243.53;0.83395;-0.010754;5.8849e-06;250;282.65
9;Neopentane;463-82-1;C(CH3)4;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-12.13719;1071;3.4416;7.0474e-06;2;256.6;333
9;Neopentane;463-82-1;C(CH3)4;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
9;Neopentane;463-82-1;C(CH3)4;Relative static permittivity (_);relative_static_permittivity;_;120;-1.305;-885;-5.31;;;275;445
9;Neopentane;463-82-1;C(CH3)4;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.17011;-163.18;-15.199;1090.5;-2506.9;216.87;1951.87
9;Neopentane;463-82-1;C(CH3)4;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-30040;2752.6;-37.153;0.25213;-0.00053456;20.16;139.34
9;Neopentane;463-82-1;C(CH3)4;Solid density (kmol/m3);solid_density;kmol/m3;2;11.325;-0.0069832;;;;218.8;248.9
9;Neopentane;463-82-1;C(CH3)4;Surface tension (N/m);surface_tension;N/m;16;-0.0033983;725.98;-11.296;0.029733;-4.7837e-05;256.58;424.47
9;Neopentane;463-82-1;C(CH3)4;Vapour pressure (Pa);vapour_pressure;Pa;101;85.887;-5169;-10.119;1.3061e-05;2;246.05;433.8
9;Neopentane;463-82-1;C(CH3)4;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;4.4729e-06;1.4644;-142.95;66180;;256.6;1000
9;Neopentane;463-82-1;C(CH3)4;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;8.1019e-07;0.5294;468.47;-22580;;250;1000
1903;Nitric acid;7697-37-2;HNO3;Antoine (Pa);antoine;Pa;10;22.093;3202.8;-52.952;;;313.15;376.1
1903;Nitric acid;7697-37-2;HNO3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;70100000;0.68707;-0.0019914;0.0028792;-0.0014403;231.55;359.15
1903;Nitric acid;7697-37-2;HNO3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;32639;-463.06;11.547;-0.00011018;4.1801e-09;100;1500
1903;Nitric acid;7697-37-2;HNO3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;17609.83;143.171;-0.0711401;0;;200;1200
1903;Nitric acid;7697-37-2;HNO3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;111110;-611.57;-2.7202;0.014286;-3.3905e-05;238.57;302.89
1903;Nitric acid;7697-37-2;HNO3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;6.9293;0.47274;520;0.49837;;231.55;373.15
1903;Nitric acid;7697-37-2;HNO3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.15591;-186.43;-2.2714;0.0033214;-1.8932e-06;233.15;433.15
1903;Nitric acid;7697-37-2;HNO3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;264.29;-7985;-44.099;7.4947e-05;2;273.15;367.9
1903;Nitric acid;7697-37-2;HNO3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1903;Nitric acid;7697-37-2;HNO3;Relative static permittivity (_);relative_static_permittivity;_;120;-28;-19934.2;0;0;0;273;520
1903;Nitric acid;7697-37-2;HNO3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;-1;;;;;;;
1903;Nitric acid;7697-37-2;HNO3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-15807;1147;-8.2333;0.029082;-3.4574e-05;22.94;225.42
1903;Nitric acid;7697-37-2;HNO3;Solid density (kmol/m3);solid_density;kmol/m3;2;30.073;-1.103e-09;;;;231.55;241.05
1903;Nitric acid;7697-37-2;HNO3;Surface tension (N/m);surface_tension;N/m;16;0.0024017;-360.8;0.85285;-0.011656;6.22e-06;273.15;313.15
1903;Nitric acid;7697-37-2;HNO3;Vapour pressure (Pa);vapour_pressure;Pa;101;26.654;-5017.1;-0.036699;-6.4771e-06;2;231.55;376.1
1903;Nitric acid;7697-37-2;HNO3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.00063365;0.72057;645.24;0.005306;;231.55;1000
1903;Nitric acid;7697-37-2;HNO3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;2.2234e-07;0.72283;140.72;-0.0025913;;231.55;1000
912;Nitric oxide;10102-43-9;NO;Antoine (Pa);antoine;Pa;10;22.389;1041.3;-25.5;;;110.7;161.56
912;Nitric oxide;10102-43-9;NO;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;24721000;2.2365;-5.8672;6.8169;-2.7529;109.5;176.43
912;Nitric oxide;10102-43-9;NO;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;29831.89;-2622.96;12.94433;-0.00260975;6.261468e-07;50;1500
912;Nitric oxide;10102-43-9;NO;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;37698;-63.556;0.17178;-0.00017926;6.7015e-08;50;1000
912;Nitric oxide;10102-43-9;NO;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;38756;-323.94;15.685;-0.060412;0.00033434;109.5;150
912;Nitric oxide;10102-43-9;NO;Liquid density (kmol/m3);liquid_density;kmol/m3;105;2.1354;0.19686;180.16;0.15443;;109.5;180.15
912;Nitric oxide;10102-43-9;NO;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.85384;4.7868;-0.010049;0.0010454;-8.6044e-06;81;176.4
912;Nitric oxide;10102-43-9;NO;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-50.098;734.63;8.0267;-0.00017996;2;109.15;180.05
912;Nitric oxide;10102-43-9;NO;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
912;Nitric oxide;10102-43-9;NO;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
912;Nitric oxide;10102-43-9;NO;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.019784;-8.5287;-0.2596;0.022481;-0.1424;90.15;901.5
912;Nitric oxide;10102-43-9;NO;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;-1;;;;;;;
912;Nitric oxide;10102-43-9;NO;Solid density (kmol/m3);solid_density;kmol/m3;2;52.715;-0.013637;;;;20;109.5
912;Nitric oxide;10102-43-9;NO;Surface tension (N/m);surface_tension;N/m;16;-0.0028436;551.06;-17.017;0.13002;-0.00047689;109.5;176.43
912;Nitric oxide;10102-43-9;NO;Vapour pressure (Pa);vapour_pressure;Pa;101;98.67523;-3011.477;-13.21121;7.2078e-05;2;106.16;180.15
912;Nitric oxide;10102-43-9;NO;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.00046657;0.73353;58.917;-625.75;;100;750
912;Nitric oxide;10102-43-9;NO;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.0289e-06;0.55954;89.353;515.43;;110;1773.15
1886;Nitrobenzene;98-95-3;C6H5NO2;Antoine (Pa);antoine;Pa;10;21.399;4170.3;-61.504;;;263.15;626.34
1886;Nitrobenzene;98-95-3;C6H5NO2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;49884000;-2.0813;7.5215;-8.8126;3.6947;278.91;695.84
1886;Nitrobenzene;98-95-3;C6H5NO2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;112710;-1114.3;13.93;-0.0013044;3.7699e-07;263.15;1500
1886;Nitrobenzene;98-95-3;C6H5NO2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;16636;456.07;-0.27615;6.178e-05;;263.15;1500
1886;Nitrobenzene;98-95-3;C6H5NO2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;146460;1160.6;0.44135;0.024575;-1.3049e-05;278.87;483.95
1886;Nitrobenzene;98-95-3;C6H5NO2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.69124;0.24124;719;0.28137;;273.15;719
1886;Nitrobenzene;98-95-3;C6H5NO2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.11293;-401.92;1.2826;-0.013207;7.5932e-06;273.15;400
1886;Nitrobenzene;98-95-3;C6H5NO2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-9.906889;785.0008;10.37;-9.1095e-06;2;273.15;600
1886;Nitrobenzene;98-95-3;C6H5NO2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1886;Nitrobenzene;98-95-3;C6H5NO2;Relative static permittivity (_);relative_static_permittivity;_;120;-6.224487;-8439.716;-90.14595;;;298;719
1886;Nitrobenzene;98-95-3;C6H5NO2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.23371;-316.86;-98.829;-51500;36178;359.5;1974.5
1886;Nitrobenzene;98-95-3;C6H5NO2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;39285;201.2;0.90502;-0.0016563;2.8762e-06;70;270
1886;Nitrobenzene;98-95-3;C6H5NO2;Solid density (kmol/m3);solid_density;kmol/m3;2;5.1859;0.020494;;;;273.15;282.65
1886;Nitrobenzene;98-95-3;C6H5NO2;Surface tension (N/m);surface_tension;N/m;16;-0.018708;98.592;-3.1839;0.0013401;-3.6822e-06;273.15;719
1886;Nitrobenzene;98-95-3;C6H5NO2;Vapour pressure (Pa);vapour_pressure;Pa;101;112.2302;-10538.91;-12.95686;5.116363e-06;2;263.15;719
1886;Nitrobenzene;98-95-3;C6H5NO2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.00014373;0.9615;718;-0.0027852;;278.87;1000
1886;Nitrobenzene;98-95-3;C6H5NO2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.1361e-07;0.80626;193.03;-46.762;;278.87;1000
1761;Nitroethane;79-24-3;CH3CH2NO2;Antoine (Pa);antoine;Pa;10;21.48;3381.9;-47.509;;;334.45;500
1761;Nitroethane;79-24-3;CH3CH2NO2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;54286920;0.314015;-0.225443;1.068645;-0.953684;183.63;549.91
1761;Nitroethane;79-24-3;CH3CH2NO2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;48198;-581.79;12.283;2.3838e-05;-2.2739e-08;150;1500
1761;Nitroethane;79-24-3;CH3CH2NO2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;10768;271.27;-0.13688;2.4329e-05;;150;1500
1761;Nitroethane;79-24-3;CH3CH2NO2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;67990;798.52;2.4874;0.02816;-2.7001e-05;183.63;387.22
1761;Nitroethane;79-24-3;CH3CH2NO2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.90007;0.22451;593.01;0.26359;;183.63;593
1761;Nitroethane;79-24-3;CH3CH2NO2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.1486;6.324;-1.0708;9.663e-05;-1.5981e-06;183.63;387.22
1761;Nitroethane;79-24-3;CH3CH2NO2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-9.696266;373.9998;-4.2217;7.8126e-06;2;200;457
1761;Nitroethane;79-24-3;CH3CH2NO2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1761;Nitroethane;79-24-3;CH3CH2NO2;Relative static permittivity (_);relative_static_permittivity;_;120;-22.38503;-9850;-59.1;;;274.15;444.15
1761;Nitroethane;79-24-3;CH3CH2NO2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.15234;-172.56;-45.201;-57753;108450;296.5;1892.5
1761;Nitroethane;79-24-3;CH3CH2NO2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;5490.6;767.61;-3.7362;0.014315;-1.7981e-05;80;180
1761;Nitroethane;79-24-3;CH3CH2NO2;Solid density (kmol/m3);solid_density;kmol/m3;2;19.737;-0.01194;0;0;0;73.45;183.63
1761;Nitroethane;79-24-3;CH3CH2NO2;Surface tension (N/m);surface_tension;N/m;16;-0.0024376;342.16;-7.0402;0.016727;-2.7883e-05;183.63;549.91
1761;Nitroethane;79-24-3;CH3CH2NO2;Vapour pressure (Pa);vapour_pressure;Pa;101;81.03385;-7188.308;-8.680357;5.3196e-06;2;183.63;595
1761;Nitroethane;79-24-3;CH3CH2NO2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.0011064;0.69186;675.03;236860;;183.63;1000
1761;Nitroethane;79-24-3;CH3CH2NO2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;2.4631e-07;0.70062;285.76;-1030.8;;183.63;1000
905;Nitrogen;7727-37-9;N2;Antoine (Pa);antoine;Pa;10;20.455;682.85;-0.86615;;;76;112.93
905;Nitrogen;7727-37-9;N2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;27284000;7.8021;-19.125;19.518;-7.5428;63.15;126.26
905;Nitrogen;7727-37-9;N2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;29103.63;-2305.946;11.31935;-0.00100557;1.706099e-07;50;1500
905;Nitrogen;7727-37-9;N2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;29425;-2.1701;0.00058201;1.3054e-05;-8.2313e-09;50;1000
905;Nitrogen;7727-37-9;N2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;55135;217.45;-0.9071;0.05327;0.00024166;63.15;115
905;Nitrogen;7727-37-9;N2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;2.435;0.25137;126.27;0.249;;63.15;126.26
905;Nitrogen;7727-37-9;N2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.21743;10.383;-1.0631;0.00036245;-2.3265e-05;60;124
905;Nitrogen;7727-37-9;N2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;3.4358;-24.706;-2.6748;-4.1603e-05;2;63.15;125
905;Nitrogen;7727-37-9;N2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
905;Nitrogen;7727-37-9;N2;Relative static permittivity (_);relative_static_permittivity;_;1;1.00058;;;;;100;1500
905;Nitrogen;7727-37-9;N2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.043512;-13.524;-0.091223;0.10229;-0.078721;90;1400
905;Nitrogen;7727-37-9;N2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;383890;-28798;875.74;-11.589;0.057106;32.8;63
905;Nitrogen;7727-37-9;N2;Solid density (kmol/m3);solid_density;kmol/m3;2;37.87;-0.06027;;;;20.65;63.15
905;Nitrogen;7727-37-9;N2;Surface tension (N/m);surface_tension;N/m;16;-0.0025409;96.836;-7.6473;0.05313;-0.00036553;63.15;126.2
905;Nitrogen;7727-37-9;N2;Vapour pressure (Pa);vapour_pressure;Pa;101;42.32946;-965.9771;-4.321774;7.97271e-05;2;60.81;126.26
905;Nitrogen;7727-37-9;N2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.0003395;0.76921;19.592;293.93;;50;2000
905;Nitrogen;7727-37-9;N2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;4.6051e-07;0.65049;5.8019;2822.7;;63.15;1970
900;Nitrogen dioxide;10102-44-0;ONO;Antoine (Pa);antoine;Pa;10;27.248;5290;42.102;;;264.04;386.61
900;Nitrogen dioxide;10102-44-0;ONO;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;53700000;0.3;0;0;0;291.15;431.15
900;Nitrogen dioxide;10102-44-0;ONO;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;32962.96;-578.7755;10.44921;7.93322e-05;-5.181036e-08;50;1500
900;Nitrogen dioxide;10102-44-0;ONO;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;29053.13;34.51315;-0.00987307;-7.237807e-07;;50;1500
900;Nitrogen dioxide;10102-44-0;ONO;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;77435;432.69;5.3737;0.020804;-2.1695e-05;261;400
900;Nitrogen dioxide;10102-44-0;ONO;Liquid density (kmol/m3);liquid_density;kmol/m3;105;2.2179;0.22994;431.38;0.19006;;261.9;431.37
900;Nitrogen dioxide;10102-44-0;ONO;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.11611;127610;-1409.1;5.1777;-0.0063738;270;350
900;Nitrogen dioxide;10102-44-0;ONO;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-311.49;10041;49.027;-0.00010518;2;253.15;400
900;Nitrogen dioxide;10102-44-0;ONO;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
900;Nitrogen dioxide;10102-44-0;ONO;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
900;Nitrogen dioxide;10102-44-0;ONO;Second virial coefficient (m3/kmol);second_virial;m3/kmol;-1;;;;;;;
900;Nitrogen dioxide;10102-44-0;ONO;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;14.968;997.55;-5.6124;0.014033;-1.3158e-05;261.95;271.45
900;Nitrogen dioxide;10102-44-0;ONO;Solid density (kmol/m3);solid_density;kmol/m3;-1;;;;;;;
900;Nitrogen dioxide;10102-44-0;ONO;Surface tension (N/m);surface_tension;N/m;16;-0.093346;-80.091;-1.095;-0.0026037;2.0771e-07;261.9;422.24
900;Nitrogen dioxide;10102-44-0;ONO;Vapour pressure (Pa);vapour_pressure;Pa;101;18.404;-3508.6;0.81255;4.9983e-06;2;252.77;431.37
900;Nitrogen dioxide;10102-44-0;ONO;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.070851;-0.2143;-1258;429500;;420;1000
900;Nitrogen dioxide;10102-44-0;ONO;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.2078e-08;1.1399;-382.56;78187;;300;1000
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Antoine (Pa);antoine;Pa;10;26.91;5073.2;35.325;;;263.15;386.61
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;30678000;0.17744;-0.16521;-0.11792;0.13193;294.25;303.75
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;39950.82;-260.1236;11.41281;0.000224817;-1.049284e-07;50;1500
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;28036;221.65;-0.18724;5.4692e-05;;50;1500
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;112080;15.081;5.5387;0.025083;-3.0338e-05;100;400
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;2.117;0.32671;431.15;0.20832;;261.9;343.15
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.11499;26916;-297.75;1.089;-0.0013592;270;400
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-340.1;10957;53.641;-0.00011365;2;261;400
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;12;-3.4749;-0.014594;;;;261;400
906;Nitrogen tetroxide;10544-72-6;O2NNO2;Relative static permittivity (_);relative_static_permittivity;_;120;-1.96278;-1250;-7.5;;;268.5945;438.5945
